doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
00aef918e51b5d3f93d93916,-2.3872159,5.7670646,4.40255,3.1779077,10.699767,5.0570188,5.443236,3.8871615,7.3243914,3.875913,0
0243aae57d53fe295df73970,-1.7367307,5.748486,3.9402468,3.7872603,10.666189,5.351387,5.3678007,3.6573966,7.2732453,3.929951,0
0a4e3333e4e92990004211b2,-1.8173244,6.117633,4.2693095,3.662238,10.581252,5.091226,5.5399857,3.646729,7.273063,3.5524955,0
17a421712daa51b1858228ff,-1.8289723,6.1655927,3.8562174,4.0587816,11.0174675,5.545002,4.723089,3.8842285,7.445803,3.3426867,0
1bcc3362cc9b1c68263b03ef,-2.3970358,5.650321,4.40507,3.6101413,10.479396,5.04559,5.1403575,3.4862876,7.547038,3.9169884,0
1e0a5f993bdf59718abd1139,-2.0121439,5.819722,4.4067035,3.8864038,10.252321,5.2001553,5.669539,3.4988437,7.264151,4.007625,0
200a39a90da96276463b1e9b,-2.5603478,5.917945,4.7080517,3.5632668,10.653397,5.0679693,6.0389833,3.5260923,7.4037743,3.9988923,0
23099d58faac01c104d747a3,-1.7517303,5.611527,3.359606,3.8364627,10.593483,5.894597,4.185906,3.857184,7.236131,2.4941955,1
237d491a61abb2bbd1948b49,-1.9304023,5.5606885,3.215461,3.648467,10.246824,5.9087057,3.7418685,3.8260238,7.3869123,2.0447407,1
2732712cfe2b822e6bb11435,-1.8589985,5.535142,3.0823576,3.773962,10.270714,6.0044303,3.6402256,3.9379416,7.3076468,1.8400145,1
2bbe399795703b1a9f2ea4ad,-1.7370299,6.283974,3.707441,4.1999483,11.169731,5.673397,4.4892488,3.9509752,7.4821897,3.2503512,0
30b0ddd6819e763ee0916849,-2.313205,6.8393493,5.817931,2.2774296,8.70601,3.0578005,6.5096107,2.4562168,7.277353,4.261341,-1
354c12e23b8cd4f082eec9ed,-2.236183,5.9860263,4.951551,3.08703,10.209459,4.5603933,6.540946,3.513661,7.2499995,4.4367714,0
399c3628c13323ad377e1a60,-1.6398576,5.7613225,3.938794,3.703409,10.510836,5.268028,5.4867897,3.7489285,7.348854,4.0147705,0
41775c4ad203ee21d7c7b551,-2.2411602,6.828559,5.7906694,2.2670186,8.6852045,3.0779147,6.505732,2.562113,7.25555,4.0181503,-1
43c8f7b4960bb7545d1e0c1a,-2.7570243,5.791374,4.991014,3.0790625,10.393799,4.6442795,6.2629247,3.5592008,7.356955,4.1927047,0
44a8a1f49f0fe3a5e7c3afe9,-2.000639,4.9247622,4.566983,3.0912712,9.47439,5.250928,6.2922125,3.5671356,7.2445893,4.663154,0
44c816fa4ba399a2b01a67dd,-1.9853221,5.004902,4.6907883,3.0278072,9.396849,5.1186666,6.3938074,3.6157029,7.1761675,4.7513494,0
4c4d83e6ab5e6d4a69eb5d77,-2.1224914,6.58783,5.1374497,3.0036922,10.3052635,4.069074,6.166281,3.002038,7.6472144,4.0453095,0
5566c733b6d369fd4dd0c66f,-2.2665455,6.570351,5.4995804,2.604811,9.357287,3.587937,6.433795,2.8109612,7.333563,4.2149124,-1
61ff03138a414aa86d700f29,-2.0541396,6.3613286,5.0139875,2.8007345,10.353246,4.1696978,6.283082,3.2826824,7.511435,4.119135,0
6cab8a9f7bb328e4abb8ec8c,-2.2366066,6.855451,5.800996,2.212081,8.62675,2.9994192,6.599901,2.5541184,7.1704903,4.1196127,-1
72d6e9c721e3bf686a940bcd,-2.3414638,6.2480907,5.0006046,3.2630963,10.543624,4.406449,6.418981,3.4085658,7.490118,4.078882,0
72e3ae1bd7ac72adcc96af69,-2.8978958,5.916988,4.9780836,3.633517,10.412665,4.6969585,5.9455333,3.381476,7.3797674,3.982593,0
7579a4256e9184a62784fbee,-2.1637173,5.7758336,4.965378,2.86437,10.243069,4.418211,6.4186745,3.398624,7.609983,4.2924247,0
761061cc177795858d4f2809,-2.0036669,4.9962597,4.5757546,3.180936,9.315904,5.2215686,6.2106404,3.6669745,7.053008,4.757034,0
77b7bd9e6ee1142296942650,-2.0086966,5.590892,3.05949,3.6406872,10.249467,5.947633,3.5852551,3.8182967,7.442936,1.8508236,1
7a11601ca4c6f9baa6a8e859,-2.6420784,5.472298,4.6074247,2.9983091,10.49281,4.9635854,5.619334,3.8313577,7.422704,4.093587,0
7b6eb96fd5317287539a7d3e,-1.7085487,5.619564,4.6230726,3.067632,10.170097,4.6449504,6.100992,3.3279302,7.6974254,4.120318,0
7f20913f2a10d22efd0ef722,-1.8690931,5.7322164,4.613221,3.7940993,10.188247,4.87639,5.7569356,3.2122495,7.7940674,4.402699,0
834aed80dc7459bd211eb46c,-1.9370601,5.867273,4.933415,3.248727,10.081358,4.3628464,6.093344,3.0639412,7.8890514,4.545987,0
8bef5838f8eb25646804d2ff,-2.0388412,6.569953,5.154722,2.8224194,10.207588,3.9794042,6.279576,3.0352592,7.586494,4.1151013,0
937d48b1039f95defe9581e9,-1.6858187,5.5687323,4.310261,3.3675206,10.130878,5.0817432,5.758669,3.504718,7.3430977,3.7950761,0
96deaa01385235fe40e25781,-2.2982547,6.734875,5.6771064,2.423312,8.948689,3.2657285,6.570862,2.640482,7.2928705,4.255076,-1
9a750eb5d0e6287763e9f676,-2.538454,5.695451,4.544903,2.8721466,10.65436,4.8664126,5.475668,3.9354272,7.3578877,3.991414,0
9b97eee6cd90c9e001fa3b96,-1.7262851,5.506318,3.2346163,3.76256,10.533135,6.019626,4.10245,3.8121758,7.175151,2.3488665,1
a05e31e24d85e7843273ad8a,-1.9535286,4.9592304,4.7134013,2.9516776,9.413171,5.1192064,6.49016,3.6057725,7.229121,4.715825,0
a3b26ebdb4c3e83a47566436,-2.678628,5.4047995,4.816306,3.532349,10.486699,4.765871,5.5892434,3.1275408,7.983829,4.4470615,0
a7745f0a38695d95b6a2c078,-1.5523185,5.658884,3.2667913,4.0017443,10.687764,5.9256797,4.0043025,4.04032,7.238159,2.438944,1
a7c3f2d76af4c91368e397a3,-2.097995,6.154723,5.008187,2.7271981,10.296829,4.2592707,6.465495,3.4458444,7.4194083,4.2431717,0
aadab5ebc81245e27acfdef6,-2.4662032,6.1012635,5.060331,3.0623055,10.396787,4.407116,6.605752,3.535725,7.308912,4.3225017,0
b0e81862b9927c165dc1a1a0,-2.547979,5.586442,4.4895015,3.3899505,10.329582,4.946832,5.0878634,3.584434,7.3913302,3.890753,0
b4818f3b3b0300b8e00ac6cb,-2.2388637,5.586939,4.825478,3.4532747,10.402085,4.445674,5.7942324,3.0014625,8.393581,4.472002,0
b7efdef1a9ceb780ced8a463,-1.6482556,6.231545,3.6078718,4.2611475,11.18264,5.736034,4.451568,3.9492154,7.4112134,3.2456877,0
b98de901ebdab7c697a8532c,-2.1656954,5.530438,4.813853,3.5057926,10.359082,4.499054,5.7337036,2.979553,8.341221,4.5300307,0
bb3cf09de12e2b5412d42b3c,-2.6919441,5.3890333,4.7739115,3.2174325,10.200167,4.9366646,5.920342,3.5786762,7.3947244,4.381889,0
bd460f5fbe5db253feaa2fa8,-1.8239061,5.323967,3.088129,3.6368718,10.290797,6.1428246,3.917143,3.7699573,7.140054,1.9470236,1
bd5acf8b06ce5f1e8e141b1f,-2.4376662,5.819435,4.6832237,3.7914932,10.198707,5.0392804,6.0136614,3.536706,7.039534,4.2146115,0
bded0a5e0d231c151608fcde,-2.3601065,6.9458632,5.90383,2.2412987,8.794546,3.141052,6.600143,2.442186,7.2824955,4.1633654,-1
bdf3d558cb9ced03d962bfcd,-2.0897965,5.923518,4.1549587,3.866288,10.725322,5.3659277,5.2230854,3.6689067,7.270988,3.6187298,0
be0a642a2d698d11259eaaa1,-1.7253176,6.067112,3.661504,4.106826,11.039995,5.736994,4.418973,3.9092894,7.483795,3.11358,0
c1c9d41ecc8a2920088e362f,-2.068796,5.308878,4.76632,3.3007183,9.702517,4.918957,6.1562476,3.3480923,7.4794517,4.691629,0
cbf3a91466296dee1927046f,-2.0135741,6.048225,4.16227,3.6508918,10.72406,5.2292266,5.269234,3.7534025,7.2974567,3.527798,0
cc1d2ce0a509e7c261cffec2,-1.496096,5.552015,3.8606253,3.7550871,10.541449,5.3017097,5.5833235,3.5650544,7.276793,4.2463665,0
d8160928be13f0eec4f8fc1a,-1.9496684,5.5820665,4.6780562,3.5217164,10.36552,4.613961,5.637468,3.1012216,8.226392,4.4614525,0
d9974f5414b25edf39cbfd78,-2.3386862,5.3855376,4.5384808,3.5947313,10.144303,5.297841,5.9841604,3.514749,7.317059,4.4412556,0
e3ed3d586a4e142127be9ef6,-1.7572678,5.434092,3.116741,3.8193038,10.275218,6.086406,3.7213707,3.963063,7.1702194,1.869629,1
