doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
04842e76c17a3d9f50dd0759,7.0471864,6.1027603,4.853955,2.4546318,7.535754,6.7205095,4.4653406,4.789997,4.406914,4.565982,1
05782c8bb1bda940f805d4fb,7.2157435,6.333788,4.0757647,3.089677,7.5005484,6.8375916,3.3070986,5.415161,4.5020585,5.1806526,1
078f63a8b8d78881d094541f,8.872815,7.648605,4.0449724,3.1292634,8.113918,6.8702607,4.0102644,5.3585453,5.666566,5.3521934,-1
0ac1dddf888e9d1ac1b4ca05,8.067886,6.07349,4.2974825,2.3393123,7.9689536,6.165041,5.165012,3.986188,4.7700324,5.4959073,1
0cbe18e12aa6ade1fb5c34a3,7.035427,6.120483,4.427328,2.4569166,7.6309643,7.067826,4.339508,5.10833,4.576703,4.5916376,1
11cc495b3efc1ed3eed739b0,7.9904184,6.2402444,4.132119,2.248136,8.081823,6.081709,5.0913806,4.0549293,5.012954,5.534219,1
18b51f41b7d38b5183eeec46,6.8537807,6.3844013,4.620711,2.357642,7.623237,6.804827,4.2705393,5.1159024,4.689772,4.4958487,1
1d23aec8a0849790979768a6,7.428326,5.800872,5.13547,2.498688,7.457845,6.673561,4.923973,4.335373,4.155017,4.7810564,1
1f91abb8f9baec77a1076dbb,8.223089,7.0085044,3.5601537,2.1999004,8.619758,6.418365,4.7642574,4.953105,5.163305,5.9190297,0
1faf424e0bdd7501a3364e38,7.580095,6.722047,4.1196632,2.5158727,7.9335337,6.6521473,4.3028975,5.1417003,5.0865664,5.116506,1
225a31aafe1ab05555e60208,7.853156,5.7782817,4.8477306,2.4392374,7.6928954,6.4116063,5.2028975,4.0424094,4.2087035,5.1512485,1
24bb4fe11e7a43590c757191,7.8861136,6.338003,3.7402139,2.205787,8.298342,6.8026843,4.806083,4.6995897,4.787722,5.595693,0
26d776b2a829a3a807f5a612,6.7386675,6.5888166,4.4687824,2.2399209,7.8876796,6.9334345,4.32355,5.658394,4.633075,4.590777,1
32bb789fdd5f59cc7b2e3d6f,7.9020114,6.2390184,3.6299808,2.0947125,8.582104,6.5269203,4.790919,4.448709,4.7745137,5.6413856,0
359966925a435f0865bc927a,8.07993,6.7180448,3.713801,2.1865869,8.476088,6.4185596,4.8422384,4.7028813,5.1994677,5.5723205,0
39ba6c8db42f461785968025,7.0668354,6.3521304,4.0409055,3.0167742,7.492611,6.9149976,3.260128,5.583949,4.537717,5.1429663,1
39cf17e6eb40c5fa0c47196c,6.91347,6.4821987,4.1189594,2.0496786,8.200112,6.9761,4.64826,5.6864715,4.4199114,5.1731634,1
3a90c1ffc126662de45017a8,7.6173754,6.79772,3.694626,2.039987,8.199243,6.923671,4.7172203,5.137514,5.0323715,5.7680707,0
425a09078064665d74edff98,8.899182,7.7124696,3.89138,3.0316606,8.161879,6.7938175,4.0876594,5.397553,5.846214,5.498007,-1
43ab499dd13480ccf6e32665,7.1422415,6.223648,4.045687,3.2092767,7.5386934,6.853996,3.1140513,5.4669113,4.30199,5.265435,1
