doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
02e72c8e99717bf0552ed4e9,5.326607,-6.093718,8.1951,2.1237383,-0.27786282,-3.0246253,2.8230152,1.8576415,6.4909286,6.8037066,-1
03ac7b6893fd9445ba0fc074,4.3496265,-5.0268908,7.6779284,1.7344337,-1.7256258,-3.688224,4.111023,1.18396,6.0290523,6.436908,-1
09b2d57f01abb97b3c311d5e,5.294108,-6.1219816,7.0980234,1.923684,-0.32640228,-2.46523,2.6348863,2.4474368,5.665471,6.198956,0
0b022c6849451978a0978298,5.1694717,-6.2251954,8.181067,2.1262717,-1.0547979,-2.4629555,2.9337642,1.9325949,5.400315,6.195601,3
0bdb2b94cd436855e162bc51,5.54381,-6.767603,7.1327777,1.8258818,-1.8460873,-2.8625462,3.0976937,1.7689837,6.192418,6.690622,8
0d053deafd1a2c8ac5090bf9,5.921377,-7.005222,8.487471,2.4114957,-1.1047231,-2.1526766,2.9268746,2.172388,7.112571,7.352606,5
0e12db953fc083db5e0767df,4.8973265,-7.168596,6.913319,2.20468,-1.2342217,-3.4479122,2.8837833,2.215314,6.1116037,5.6235642,6
0e641c4cbf67246c965e38e4,5.4494934,-6.5641093,7.057856,1.9903268,-0.51982504,-2.796503,2.7033544,2.4266875,5.80879,5.6940813,0
0ea823ed9dd9bdddcc48171b,4.896381,-7.3850174,7.8900537,1.8218821,-1.2502543,-2.836555,3.020227,1.9868804,6.1976686,6.2253337,7
0f2da7f48141eec341e63b47,5.0367503,-6.5029564,7.2187204,1.8224088,-1.7646219,-3.0434024,3.1973097,1.7395115,5.7371964,6.108146,6
0ff9a2df99641d91f0ca5636,5.093588,-6.9453826,7.963115,2.071638,-1.3038629,-2.899134,3.1349778,1.901775,6.8192773,6.8060217,-1
12985114e83e63157a779110,5.2219334,-6.2390523,6.14304,2.5247219,0.25697905,-2.7532747,2.82562,2.2472618,6.119112,5.6812296,0
12fdc7ca4c2389e4df452651,6.4149146,-7.3099117,8.8945,2.9019096,-0.990812,-1.3187838,2.6922703,2.2457597,7.316449,7.5764017,5
14963c499382cde2389a9ccb,5.214166,-6.236962,6.0679393,2.5791492,0.31858143,-2.7518027,2.858028,2.2494822,6.1166773,5.6429257,0
14a4c614197d32ecf627abbc,5.3603415,-6.5765944,7.8689094,2.1967523,-1.5671067,-2.768543,3.0763974,1.7526718,6.769544,6.9023066,-1
14c258e71c0db763f21dfdd9,5.356443,-6.557501,7.3460293,1.9175613,-1.8807987,-2.7754164,3.006907,1.8030981,6.216477,6.520849,8
1689ddb046d60cd71392fcb2,5.2811327,-6.3388286,8.520615,2.25511,-0.92202705,-2.2796688,2.8624902,1.9657408,5.3730907,6.062288,3
1694b57348ac55c5b006158e,5.400045,-6.2092924,6.9062314,2.9833913,-0.28232634,-3.4165142,3.482747,1.1473141,6.900039,6.6630607,-1
199491c24d85d3b1b3ad1778,5.07355,-7.011156,6.8747745,2.297522,-1.2353448,-3.1704094,2.9566221,2.0768454,6.1360893,5.655539,6
1a44293f9397ed24727e55bb,5.6949515,-6.798278,7.650911,2.9381073,-0.84044534,-2.8494623,2.7825441,1.4615134,6.8614306,6.5221977,4
1afa6a3a6a40e92bacbf870c,5.2109337,-7.0155754,8.1436,1.9268016,-0.96093094,-2.4884315,2.5850801,2.2754927,7.280019,7.10523,2
