doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
05b03cf60043e84ece03713e,9.813431,5.8913064,0.7465892,5.497567,8.184776,3.3219388,3.6416261,8.355911,5.3023386,3.9174707,1
070a0bb2acd448b45401d4b4,8.795966,5.716897,0.40253523,5.968191,7.376506,2.9947586,4.6413145,8.640361,4.509576,4.5497413,1
12a4b360c182071f01ab7ae8,8.86648,5.548715,-0.1604309,5.8170357,7.0242267,2.9055123,4.5667534,8.224786,4.694524,4.9644833,1
16daba587cedc2499bb33701,9.235001,5.8743086,1.0083454,4.943276,7.6943088,3.1989002,4.413992,7.9063973,5.491831,4.1983385,1
18570c07e0f990a48c7329af,9.799523,5.3996034,0.43553242,4.840849,8.16048,3.4585276,4.2976,8.178315,5.631927,4.283783,1
1bc8c7dcee1ae594f18bd007,9.129907,5.5184975,0.22060314,4.759267,7.0207596,2.6756222,4.928495,7.833357,4.9586563,4.4679103,0
20ca8222ed18f70781d125cf,8.83789,6.0955973,0.8522952,5.920569,7.4121065,3.078512,4.2949224,8.613645,4.2665234,3.9449997,1
266d418d6e6e4fd0288d022a,9.016478,5.5467963,0.21956438,4.8908315,6.4819164,2.9607136,4.4822836,7.4254627,4.6565876,4.499112,0
2cb89477dfbd68044fdbe3d7,9.734744,5.3248897,0.3010124,5.1743655,7.7566447,3.3252237,4.1215477,7.9685946,5.2526865,4.384606,1
34ff2436ad7e1efedde498eb,9.400828,5.369366,0.50174713,5.0697536,6.9009295,3.6414263,4.688652,7.940663,4.4358215,4.42245,0
3c15776a2f49759c86365da7,9.31024,6.220396,0.5347116,5.918821,8.025166,2.790838,3.9639096,8.476188,5.2246046,4.136505,-1
3ec82c2d608de01bb458072c,8.82793,5.7354407,0.276219,5.1712394,6.445982,3.1255825,4.205071,7.441886,4.6112657,4.5499225,0
3f7a5606ff0e9f41d7ad7dfe,9.156312,5.606629,0.7711258,4.881587,6.647733,3.4803772,4.3947954,7.6025324,4.4009356,4.132906,0
4003f325c9c8983af7f3eda0,8.979148,5.6071873,-0.020156253,5.8382697,7.3558784,2.750269,4.7308283,8.543765,4.6757627,4.7267003,1
431c96cbccb2fb9cab08e4c6,9.725223,5.1292663,-0.033446305,5.6201854,7.559539,3.191604,4.488435,8.511672,4.697765,4.6491113,1
4505f69cefbe4429f1d2e2d1,8.879272,6.3720336,0.7529297,4.993546,7.101369,2.6972704,4.3717904,7.7250237,5.0460863,4.0248213,0
4535ddbe5f777dad1cb0ca10,8.651669,5.9026217,0.67102426,5.6760745,7.352244,2.9618647,4.7719545,8.471288,4.6526494,4.400061,1
4676654659af4fbe95b433a9,9.2261,5.1797075,0.19799508,5.907987,7.467479,3.503993,4.305202,8.400039,4.9527435,4.993611,-1
48ade7c84568f54a97f5c796,9.287866,5.7567515,1.240887,5.569715,7.374221,4.0700274,3.2183383,7.9376416,4.7208753,3.9052613,1
4eaf3623104c041bedbdfda2,9.71009,5.419923,0.65892386,5.2266483,7.583014,3.4965825,4.215845,8.251719,4.523678,3.908359,1
52fcc301acbee46150f9a49a,9.014477,5.8382983,0.88229084,5.5880814,7.3531575,3.600601,3.6896582,7.642539,5.040712,4.351981,1
550abe3e02599cec9631f2c5,8.853929,5.9761944,0.8399618,4.752985,7.077734,2.8384144,4.944678,7.905609,4.8976235,4.11858,0
5f0f1f8db360cd4ba7020845,9.952091,6.410834,0.3017755,6.0527163,8.352089,2.7343533,3.7318099,8.7978735,5.226106,3.7279658,-1
5fa5607eaec0ebda48905066,8.774281,5.9093404,1.0100633,5.4319625,7.5500712,3.3450544,4.2930617,7.940798,5.332596,4.480238,1
