doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
00381fa51e0b1554bcc0b7ce,10.222848,14.881467,-0.40572518,6.0549316,4.086194,12.03627,7.0163593,-6.691071,10.959721,-10.010048,8
006731098812453a458f3f48,10.110439,14.5505085,-1.2222114,5.954242,4.271093,12.251581,6.772772,-6.8057227,10.806025,-10.802455,-1
00bdafe1c3a82c73ef529c4d,11.172345,14.21941,-1.560214,6.263054,4.4988503,13.648141,7.2462497,-6.3364897,11.929719,-10.31321,7
00d80ce0d8e916839d6c0200,10.570699,14.580362,-0.94797426,6.8499627,3.7276387,12.680027,7.025168,-6.8685308,11.455112,-10.470084,-1
00f133f3ade8b19f2cce5a1d,11.244279,14.305801,-1.3639853,6.59162,4.644568,13.33437,7.000577,-6.611953,11.492954,-10.107404,7
0339550e4dd9b6ea2aabf8db,9.782735,14.995496,-0.7179295,6.1791105,4.3909016,12.088488,7.3803,-6.698725,10.731832,-10.196473,8
03d5e2a2cb3538101d3c4470,11.007848,14.316365,-0.9121936,7.1861134,4.7896695,12.695878,6.915285,-7.044458,11.685443,-10.221032,6
0433fa4173a970b3e870d933,10.071509,13.957821,-0.90461063,6.372314,4.027481,12.244709,6.8671174,-6.8279157,11.165561,-9.563053,4
06e9df5a9796986ac2026e6a,10.054586,13.888954,-1.1262327,6.7789936,4.662021,12.549184,6.7177725,-6.7942343,10.923991,-10.17055,4
0809edf964181fb3f158a04d,11.29522,14.243406,-1.4421971,6.265289,4.4559155,13.533557,6.9124956,-6.3771615,11.91438,-10.348605,7
0ac6dc5ad492f70668ed6bf7,9.58351,14.743531,-1.2620696,7.1738944,4.6384683,11.798021,7.379539,-5.8734245,11.048909,-10.134546,-1
0b00a7bb27f3f6b50d1e0168,9.192613,14.733484,-1.3893847,5.9663367,4.57689,12.123016,7.5633926,-6.201221,10.885723,-9.801115,1
0b8d0ef7f51c4b00ee75b62e,9.601994,14.759338,-1.3454494,6.624689,3.7847643,12.222537,7.0594797,-6.844574,11.1740055,-10.256107,8
0b9b2a169d50bd319188f958,11.39539,14.258878,-1.3763055,6.474897,4.5012326,13.412859,6.933008,-6.3802156,11.633691,-10.419766,7
0bb5cc74ae63f7a2028e972c,10.48922,14.34593,-0.8979469,6.526874,4.75608,12.900596,6.552378,-6.6773562,11.235684,-10.580454,-1
0bd72840712b429899d7cce8,10.1509285,14.940325,-0.9757017,6.0489984,4.1983075,11.965028,7.0516963,-6.789222,11.017647,-10.313675,8
0bf279dfa75fd53f25ac878a,10.241225,14.258416,-0.78982496,6.7138824,4.7129383,12.714422,7.2597938,-6.9093294,11.170202,-10.4621725,-1
0c163007d6963d213d72444b,10.720172,14.295359,-2.1188042,6.047612,4.041602,13.202972,6.9414406,-6.4096746,11.615756,-10.876521,0
0c67a9fe0095f1b0886d916d,10.335682,14.50441,-1.1824449,6.5609736,4.2968583,12.516622,6.954857,-7.352215,11.2034445,-10.2685375,4
0ccc000224ff03293b20163a,11.430444,14.250686,-1.586579,6.273151,4.593968,13.612429,6.990213,-6.294814,11.881601,-10.221403,7
0d888d9ef0014c0edfb3e3df,10.748164,14.288416,-2.0658534,5.9263883,4.119289,13.061652,6.9464574,-6.380827,11.56964,-11.066634,0
0e624bd11740e837cd8bdfcf,9.399021,14.453625,-0.8669328,6.343141,4.5877895,12.607814,7.630261,-6.576049,11.251165,-10.309881,1
0ea5af7d3fd597fd75f329fd,8.346736,14.93825,-1.4330622,5.9670568,4.257834,12.837533,8.4683075,-6.1708302,11.45603,-9.945028,2
0f1375884bdc17a024a52f43,9.904369,14.759028,-1.4558113,6.9010963,3.865296,12.215629,6.898,-6.6547313,11.128473,-10.190927,8
0f1e6f3a8f38ef2322bdad85,9.824316,14.322054,-0.89447033,6.289939,4.722144,12.706943,7.486656,-6.4196334,11.492693,-10.19477,1
0f4d3ab102c28973d59a9a56,9.927719,14.140421,-1.6863203,6.7254047,3.9950585,11.610204,7.229879,-6.2025485,11.161287,-9.573884,-1
0f51478e4486001dc5bea238,11.385691,14.176903,-1.4315598,6.406697,4.5363455,13.398291,6.922917,-6.4219418,11.798467,-10.369967,7
0fe2fa37e650802c0d276aad,10.1543045,14.8935,-0.8298758,6.567757,3.542417,9.851732,7.567003,-6.2389297,11.240438,-8.081199,-1
1030d1b6cc8978771c34e5e7,9.909082,14.962801,-1.2591197,6.106847,3.985739,12.218722,6.895377,-6.46213,10.779724,-10.2575245,8
1032cd4667d0ded1dc34105b,10.294493,14.733231,-1.0194438,6.156862,4.2396774,12.669123,6.888704,-6.3261743,10.901212,-10.666604,-1
