doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
a2d4c4624e434b381d523764,6.174074,6.748529,6.4220424,5.696395,8.119872,6.877463,3.3892276,3.8526013,5.9006,4.5260515,2
01b3924f32ca09fedd7d75e7,6.3656654,6.63693,5.535426,5.7774734,8.124458,6.4861474,2.8558984,5.052701,8.032709,4.9563136,0
0515be29218817480c9c781a,5.694369,6.5211644,6.638908,5.8046813,8.301839,6.945755,3.0007946,4.329285,5.6447544,4.1835585,2
05608a15fb93b1e67ade49e3,6.671118,5.952366,5.3236384,5.030626,8.317646,6.080295,2.4701304,3.2872207,5.266081,5.267253,3
060cf07513dd6b9fa7419f3f,-10.525547,0.9324286,-0.64717925,2.7550006,5.196094,0.93409455,11.660978,4.8273716,2.3100584,12.904234,-1
08752b2db5d1f300578834de,6.396673,6.296231,5.78828,5.484043,7.769379,6.4630995,2.742302,3.3597004,6.413318,4.924679,3
121ea624859e30d66b23195a,5.946786,6.2220697,5.288867,5.5025063,8.517346,6.0306935,2.8207955,4.7109957,4.925911,4.494017,1
19e65282d675fca478b8a8bc,6.1713705,6.3924723,5.573075,5.5492043,8.2810335,6.5593414,2.6405296,4.7421174,7.077573,4.971977,-1
1a3722e72f6627465837c847,6.2878714,6.498185,6.2807026,5.43372,7.934802,6.638308,3.1711054,3.7209086,5.651131,4.594346,2
1cc4a41b46338d9f84d4e913,6.263584,6.187696,5.883314,5.560127,8.103609,6.6267834,2.732942,4.6629167,5.349937,4.470101,1
1f996bef6081227640b05b32,5.6789155,6.4042244,5.8681235,5.6551404,8.699702,6.5945554,2.6360173,4.415148,5.966292,4.6147943,1
2013925241a2c9f0df290503,7.160304,6.0896883,6.2424126,5.892569,8.2392235,7.194048,3.074983,3.673658,5.2127237,4.883142,-1
20df75ea1b6f1526c0ae9193,5.3761406,5.124958,6.8518376,5.2134,6.9206486,7.918233,1.7878048,4.281147,6.3889985,4.7306547,-1
23e5f13ab07cf7f4ee179280,6.194604,6.5825596,5.9387336,5.7187014,7.6738157,6.3391633,2.8992426,3.9416914,6.8001647,4.4838076,3
262545b40c3c15a8c606fc75,6.500769,6.643868,5.575297,5.632253,8.166694,6.2474604,2.9492753,5.1099935,7.733486,4.98947,0
270fe2b3332b7542771995f4,6.6629176,6.5396495,5.371813,5.703636,8.055065,6.2276134,2.8440478,5.0397153,7.931623,5.0657415,0
2ca8d7f3a60968f3d24b60b1,6.2061543,6.6085544,6.5479336,5.5081325,7.9982657,6.829331,3.293297,3.7565515,5.779828,4.536879,2
2ce0b7b0558de8fe264a3f21,6.1256175,6.458995,5.8348904,5.5763717,8.047195,6.443388,2.7982345,3.4886765,6.332435,4.81239,3
2e6f1cc06a8cef7864626247,6.0950027,6.4019217,5.60783,5.4943757,8.332542,6.3964825,2.9049485,4.849945,5.471364,4.5534153,1
31c521d4dfddf5026a635e80,5.829309,6.9676495,5.985051,5.861589,8.205688,6.688254,3.2846165,3.9168131,6.463373,4.530234,3
333d5a4feed6d8fa8101f685,7.207072,6.118683,6.2220435,5.816406,8.100991,7.1012444,2.976501,3.5974603,5.297835,4.8075457,-1
359bc508b6f9bae4c1895e87,5.942673,6.373095,6.7364206,5.7139072,7.951946,7.0668464,3.0777128,4.012173,5.666721,4.3017693,2
368f5bcf0060f82a4f28df45,5.911766,6.392587,6.0205083,5.554367,8.536297,6.5065713,2.7129145,4.2894835,5.2937903,4.407007,1
36b94ca4eb34443d3cfa6d14,6.8084807,6.049693,5.429756,5.063135,8.350736,6.2106423,2.6364782,3.435266,5.2786536,5.3385687,3
3b683f3174a101b02148d965,6.4816227,6.352929,5.6748548,5.1633716,8.653602,6.63927,2.8214183,3.928494,5.982504,5.4815326,3
43e6e4fa7db3a193892bb8a3,6.130313,5.8283987,5.8458915,5.8261147,7.467333,6.332929,2.374584,4.089564,5.6865273,4.085272,1
489787055460aad758c4953f,6.570614,6.4503956,5.8132005,5.226272,8.444172,6.7573504,3.0092576,3.9877934,6.0256286,5.3399405,3
489d1081a4b7961f86b81028,6.199246,6.410541,6.788935,5.6613064,8.040863,7.1035094,3.119666,3.8398006,5.5709615,4.3957705,2
4975e5b8d530a21c9821c653,5.7367926,6.4806457,5.7993975,5.641228,8.774962,6.5927405,2.648707,4.3390846,6.2218513,4.784933,1
4a1ecb427043ae6e5f2d20b3,-10.652744,0.93030614,-0.6832442,2.7508965,5.192028,0.85200197,11.666266,4.831181,2.3056266,13.022766,-1
4b39c6c21e240cd3ef283621,5.2331142,4.9418826,6.753402,5.103001,6.990657,8.104179,1.6020421,4.421893,6.411078,4.720996,-1
4ea5d3c429a8e4903c7638e6,6.088202,6.0851536,5.547126,5.4675465,8.189189,6.1021595,2.6909757,4.133902,5.046928,4.5128226,1
50fc785776bf769b345955a2,6.317734,6.681663,5.576309,5.8919487,8.224464,6.473559,2.928943,5.134321,8.025577,4.8278627,0
51487a0cc11715e20b7c414e,6.1126113,6.8015747,5.9440804,5.837871,7.975337,6.4206977,3.0314417,4.3965473,7.2481923,4.611848,-1
514c01278a3a8d478b1d41f1,-10.559466,0.8386698,-0.725322,2.8547704,5.295911,0.8781771,11.562684,4.7272773,2.4094434,12.936732,-1
5152de0f949482d055ae7038,-10.442797,0.9026558,-0.66337854,2.912724,5.353816,0.929652,11.504618,4.6693726,2.467526,12.920035,-1
517ed45e51b7e2573ebdd306,-10.3576975,1.0608518,-0.5118045,2.7560565,5.197138,1.0793173,11.659628,4.826388,2.3112218,12.744755,-1
