doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
00ac7ef1e265dcb355c20b4b,7.6841493,10.497548,6.513876,11.923242,2.6328309,3.22304,6.4230647,-2.321189,-1.3132837,6.8708544,1
00c79b6c3748fe2e1855dd6e,7.189005,10.9099455,5.374675,11.768886,2.5877352,3.2371185,6.418674,-1.8787273,-0.326833,6.804005,0
017548042d248c41a51c73f7,7.0299654,10.9500265,5.9967823,12.070124,2.5740159,4.237165,6.443761,-1.0904288,-0.27216166,6.931168,-1
01885aa226191ed0a174254f,6.5138803,10.842281,5.4406495,12.272266,2.1553187,3.5813022,6.402462,-1.7295876,0.460645,6.5758677,0
02926b4bbdc48603a6e7c408,7.610046,11.43239,5.246625,12.275413,2.3125887,3.761807,6.876068,-1.6871967,-0.30565232,6.556586,0
02e3aa63a6df84f88e76582b,7.886224,10.585738,5.6684284,11.670432,2.6234145,3.274915,6.988196,-2.2373168,-0.39100417,7.3280883,-1
047d4498c5f0e51405687467,8.133057,10.591631,5.833723,11.99385,2.2165203,2.9692833,6.83568,-2.049124,-1.2434058,7.4409094,-1
07a0cfb6429e34277df6f775,7.7051806,11.297868,5.5097904,12.341324,2.438408,3.7839668,6.900116,-1.6577342,-0.34841403,6.6238933,0
07f84e16033470aeaa0edb54,7.785734,10.922183,5.437748,11.977245,2.100782,3.7260993,7.0574493,-1.5911121,-0.63747054,7.0572705,5
08ff15e9139ff319a600e333,7.0238056,10.773671,6.2827945,12.020118,2.6999564,4.3384037,6.306458,-0.7864282,-0.11277261,6.7207613,-1
0a412768ae4948b48e52fb29,8.523455,10.68284,5.408233,11.353607,2.1693127,3.019503,7.3963437,-2.04846,-1.1138759,7.4338346,5
0ca73929b1a1585de7a58aaf,7.7451525,10.583364,5.146219,11.890461,2.1854303,3.1902297,6.8464036,-1.933014,0.0505531,6.7568955,0
0daf51bf5b7774448cd8922b,7.4480453,10.208236,6.1017494,11.868505,2.2374718,3.0719743,6.596361,-2.1733315,-1.023264,6.9471483,-1
0eeff2b67d034ef44f95764b,7.827523,10.317457,6.240573,11.662049,1.8850257,2.9512095,7.1239686,-1.9374199,-1.750252,8.334889,7
0fc0dd43c48791d8abadbadb,8.383651,10.3851,6.0416036,11.624871,1.9155575,3.06188,7.24045,-2.042995,-1.545751,7.980136,5
103f367dbb977283f0be5497,8.057065,10.153762,6.41681,11.786524,1.798805,3.3353088,7.0438776,-1.3898762,-1.5908601,8.007268,7
10ffd9de5e0245e8c6a23e46,6.977869,10.381689,6.433314,11.171586,2.7457786,3.2023342,6.8266745,-1.0482141,-0.96212566,8.4292,2
11ded4c33c991e51f2c6e06b,7.595438,10.592597,5.211466,11.854688,2.371254,3.271445,6.6820984,-1.9174597,0.2062935,6.7884645,0
125863fa50e12f70e02edae3,7.68461,10.429288,6.3978033,11.405846,2.9766576,3.3805325,6.79062,-1.3563355,-0.24191004,8.2957735,-1
12e28ef29479937712d19ccc,7.0727057,10.265409,6.908056,12.178089,2.190869,3.2884862,6.9616623,-1.8199784,-1.6562158,8.514504,7
1368a324bc5ac96ee4cc4698,7.529585,10.755519,6.0767155,11.893217,2.6734827,3.655977,6.9342103,-2.4529736,-1.1508126,7.2463965,-1
14eca06b9255344a66adb31d,7.645942,10.422338,5.365382,12.004679,2.269042,3.2121005,6.724528,-1.9776857,0.2672049,6.828379,0
159ecabb5a99122bbfabd96f,7.976171,9.9365225,6.798355,12.51708,1.8209107,3.2750251,6.7225194,-1.756578,-1.3740046,7.938803,7
162d3cdf8acc25ad492420ee,7.017825,10.765569,6.326549,11.991393,2.743617,4.340231,6.2894974,-0.73555744,-0.14985797,6.720187,-1
19c0bf243f111b52798294ac,8.306595,10.545746,5.938255,11.414601,2.3294203,3.2414463,7.3752623,-2.2712357,-1.3149905,7.7945967,5
1b3a81e855d3fb332978cb08,8.400435,10.767142,4.999299,11.345431,2.1401284,3.123995,7.3026233,-1.953756,-0.6735934,7.1491103,5
