doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
00aef918e51b5d3f93d93916,9.029438,7.5855317,1.5726929,4.4363265,2.8340871,8.282182,1.5078444,5.0201855,5.0097394,5.3966346,0
0243aae57d53fe295df73970,8.019914,6.5096006,1.6399919,3.576417,2.6201165,7.4489093,1.448328,3.6981344,5.127545,3.9744802,0
0a4e3333e4e92990004211b2,8.724369,7.17005,1.3389996,3.7759805,2.3897047,7.793753,1.5087252,5.339933,5.111675,4.9110055,0
17a421712daa51b1858228ff,7.1318264,9.876723,3.1400518,3.232183,5.849825,8.372021,2.7222435,5.9339023,5.198627,4.54748,1
1bcc3362cc9b1c68263b03ef,8.460221,7.2682667,1.8469721,3.7413461,3.013769,7.911544,1.5228266,4.585851,5.126158,5.5850186,0
1e0a5f993bdf59718abd1139,8.724833,7.3728538,1.421686,3.9845295,2.6102126,8.128712,1.5961449,5.398454,5.061249,5.182272,0
200a39a90da96276463b1e9b,8.883729,7.2915583,1.5709064,3.6860585,2.4176917,7.3928666,1.1008021,4.660942,5.220291,5.0589747,0
23099d58faac01c104d747a3,6.7025514,9.776736,2.9914012,3.4718344,5.8878837,8.035456,2.4055927,6.3944044,4.9667487,4.561573,1
237d491a61abb2bbd1948b49,6.862734,9.795567,3.1295087,3.7767587,5.9801245,7.6393304,2.4267738,6.766312,4.852468,4.587077,1
2732712cfe2b822e6bb11435,6.809409,9.802824,3.175962,3.8175836,5.9337897,7.3501964,2.5182457,6.967539,4.984154,4.551528,1
2bbe399795703b1a9f2ea4ad,7.110868,9.892682,3.10823,3.189436,5.755622,8.323207,2.7644377,5.9070415,5.2724066,4.4486127,1
30b0ddd6819e763ee0916849,8.518512,6.601436,1.2741776,4.41038,3.1341648,8.0987215,1.4652132,3.4652128,4.745311,4.2023096,0
354c12e23b8cd4f082eec9ed,9.190321,7.317509,1.5396817,3.5593188,2.286622,7.5339255,1.1954284,4.7339993,5.441993,5.02989,0
399c3628c13323ad377e1a60,8.130402,6.5665517,1.6188972,3.5575688,2.5892844,7.5001154,1.4526608,3.764665,5.208282,4.089492,0
41775c4ad203ee21d7c7b551,8.325438,6.5363216,1.2359935,4.2952,3.142685,8.047462,1.579307,3.4474049,4.612887,4.1032743,0
43c8f7b4960bb7545d1e0c1a,9.14179,6.688688,1.4770954,4.2008023,2.5229065,7.9984736,1.0849943,4.38241,5.3778477,5.039896,0
44a8a1f49f0fe3a5e7c3afe9,8.099389,6.8684883,1.6011776,4.1861258,3.1921673,8.846381,1.6941746,4.888412,4.2212687,6.1436872,0
44c816fa4ba399a2b01a67dd,8.045938,6.6615725,1.5771348,4.436689,3.2867236,8.760565,1.8721828,4.677716,4.2400594,5.975012,0
4c4d83e6ab5e6d4a69eb5d77,9.296507,6.7190633,1.265692,4.3162847,2.4927516,8.23932,1.0190076,4.700567,5.279086,5.3891244,0
5566c733b6d369fd4dd0c66f,8.260425,6.2934937,1.1987383,4.1968184,2.855832,8.051945,1.4076978,3.7031422,4.609942,4.3121796,0
61ff03138a414aa86d700f29,9.105327,6.809903,1.0502616,4.2721868,2.4569626,8.20729,1.2406255,4.7506213,4.9718084,5.03186,0
6cab8a9f7bb328e4abb8ec8c,8.4059105,6.511562,1.2837441,4.375165,3.2985842,8.126583,1.4751348,3.300827,4.640335,4.1962285,0
72d6e9c721e3bf686a940bcd,8.883712,7.3243465,1.3853451,3.6525888,2.3125408,7.4120636,1.1953073,4.7108445,5.1239057,4.8591743,0
72e3ae1bd7ac72adcc96af69,8.741707,6.8228545,1.7889572,3.9405813,2.7500756,7.672344,1.0464147,4.2328534,5.4313917,5.1363463,0
7579a4256e9184a62784fbee,9.168581,6.9740534,1.5618426,3.753836,2.3253295,7.7224455,1.2175468,4.8774953,5.5617037,5.0480866,0
761061cc177795858d4f2809,8.14172,6.8576927,1.6646278,4.2615647,3.1786623,8.735784,1.8061278,4.837518,4.313903,6.098756,0
77b7bd9e6ee1142296942650,6.869004,9.655376,3.0478506,3.7865982,5.9117227,7.8120613,2.3856883,6.6726947,5.010782,4.712574,1
7a11601ca4c6f9baa6a8e859,8.819558,6.9674964,1.3634361,4.482344,3.0593727,8.189539,1.4452934,3.949206,4.886677,4.651212,0
7b6eb96fd5317287539a7d3e,9.002734,7.0772886,1.4821482,3.6822531,2.387148,7.9095483,1.4892447,5.2960343,5.4869127,5.097865,0
7f20913f2a10d22efd0ef722,8.277651,6.3277383,1.1145343,4.3267217,2.8939862,8.22651,1.4480442,3.965258,4.4298477,4.5590925,0
834aed80dc7459bd211eb46c,9.055702,7.121551,1.580725,3.629363,2.737726,8.28693,1.4131534,4.9282727,5.3673043,5.710978,0
8bef5838f8eb25646804d2ff,9.335073,6.5791273,1.1297023,4.386695,2.4131975,8.332641,1.1058562,4.6763296,5.13043,5.194605,0
937d48b1039f95defe9581e9,8.683395,7.203643,1.5264131,3.7227767,2.553756,7.939837,1.6582042,5.5073085,5.317971,5.058411,0
96deaa01385235fe40e25781,8.386413,6.299959,1.1905203,4.3348713,3.0581868,8.068524,1.3844223,3.3577561,4.6640368,4.0718436,0
9a750eb5d0e6287763e9f676,8.892218,7.671283,1.566094,4.555116,2.8339784,8.371198,1.6166015,5.1113453,4.8672523,5.3072357,0
9b97eee6cd90c9e001fa3b96,6.8182974,9.884402,3.062987,3.6092339,5.9364204,7.9616094,2.3632846,6.4206233,4.815042,4.5206866,1
a05e31e24d85e7843273ad8a,8.0524645,6.7248464,1.617176,4.3772254,3.2862482,8.716644,1.7878383,4.6624146,4.2453847,5.9391074,0
a3b26ebdb4c3e83a47566436,8.592924,7.6190176,1.8080273,3.7016041,2.9602106,7.785263,1.4115018,4.4823823,5.2045193,5.611025,0
a7745f0a38695d95b6a2c078,6.939703,9.911768,3.1604269,3.4347067,5.986957,8.093092,2.514812,6.2425113,5.0094213,4.5254917,1
a7c3f2d76af4c91368e397a3,9.220464,7.289388,1.3456196,3.8274138,2.1585867,7.5202656,1.1500194,4.8509827,5.2429876,4.8581142,0
a8a5b9fccfddd686862f09d2,9.251836,6.125109,1.5018674,4.707605,2.5294843,8.414547,0.8693363,4.3342934,5.2142177,5.179025,0
aadab5ebc81245e27acfdef6,9.148829,7.4706907,1.3871946,3.4619343,2.348293,7.6261983,1.3401357,4.4545355,5.3594947,4.9475336,0
b0e81862b9927c165dc1a1a0,8.332889,7.25015,1.7496972,4.05444,3.04107,8.119334,1.7027402,4.877193,4.845404,5.520276,0
b4818f3b3b0300b8e00ac6cb,9.346235,7.483276,1.4013393,3.4919274,2.5548167,8.281106,1.4816756,4.9408474,5.594887,5.6608047,0
b7efdef1a9ceb780ced8a463,7.105957,9.695084,3.0598984,3.2195718,5.9980454,8.291974,2.507349,6.1565256,5.4057045,4.5590487,1
b98de901ebdab7c697a8532c,9.414656,7.5980573,1.3332722,3.531056,2.6291232,8.389846,1.5815594,5.0517654,5.547381,5.7551074,0
bb3cf09de12e2b5412d42b3c,9.0329685,7.1556773,1.1711824,4.217969,2.6880105,8.313577,1.4183743,4.9421177,4.928893,5.299326,0
bd460f5fbe5db253feaa2fa8,6.729303,9.668566,2.9256582,3.6566498,5.7078004,7.6528034,2.5434606,6.6661716,4.89875,4.5875936,1
bd5acf8b06ce5f1e8e141b1f,8.618062,7.0388293,1.072272,4.147999,2.4876714,7.9823465,1.4274473,4.997189,4.6271772,4.818573,0
bded0a5e0d231c151608fcde,8.451695,6.5892043,1.2234019,4.456314,3.278061,8.153948,1.5633248,3.3370187,4.603901,4.131243,0
bdf3d558cb9ced03d962bfcd,9.129272,6.325634,1.5906181,4.6909204,2.6612928,8.385968,1.0362363,4.453481,5.1059566,5.215938,0
be0a642a2d698d11259eaaa1,7.09104,9.78107,3.0867705,3.3412683,5.7745824,8.136676,2.5856507,5.9593763,5.460224,4.3983135,1
c1c9d41ecc8a2920088e362f,8.6047735,7.00241,1.725786,3.9689562,3.1385684,8.41274,1.5570848,5.1265078,5.0233774,5.729251,0
cbf3a91466296dee1927046f,9.1026325,6.184631,1.6348196,4.793968,2.6850343,8.528763,0.96220785,4.3834085,5.078216,5.3874946,0
cc1d2ce0a509e7c261cffec2,8.1138315,6.5911818,1.6354232,3.391134,2.425543,7.399804,1.4573525,3.9135702,5.286386,4.1601844,0
d8160928be13f0eec4f8fc1a,9.271399,7.5725336,1.396121,3.6593943,2.680298,8.359697,1.5490906,5.0299587,5.4168406,5.6980615,0
d9974f5414b25edf39cbfd78,8.94719,7.538317,1.4091249,4.1940928,2.812428,8.384433,1.5537021,5.2404127,4.95508,5.5198154,0
e3ed3d586a4e142127be9ef6,6.927577,9.6825285,3.0716693,3.8990064,5.9641457,7.4822755,2.3634493,6.966089,4.7694173,4.621738,1
e65055a75d7fb4c605b3bfd8,8.777013,6.841849,1.8573568,3.592942,2.8082108,7.906158,1.2723223,4.7299495,5.4909797,5.5119696,0
e698e78c0087ffb28f5389d2,8.177042,6.585879,1.5701137,3.40887,2.4197123,7.537662,1.5764391,4.0160317,5.2950497,4.289466,0
ebb3111d7005720a63d4ea80,8.322429,6.268253,1.139513,4.4129996,3.1273656,8.184889,1.4527767,3.414136,4.506571,4.159462,0
f944d464a8950fb0f547e994,8.656728,7.6691446,1.7296674,3.7867897,2.9349277,7.812454,1.4255624,4.445099,5.1275253,5.6435385,0
f9ea9f70fa40b3d592b8c248,6.6660595,9.899098,3.1599205,3.5712557,5.9753156,7.8705373,2.6005943,6.619245,4.955018,4.568682,1
fc5447871be0319b1ae6bf2e,8.779184,6.8819194,1.8210462,3.680569,2.694362,7.5802803,1.0399354,4.4361315,5.441433,5.3243694,0
fdfda0a415c80565693f2e3c,8.423107,6.8412857,1.0526221,4.120968,2.569957,8.000158,1.4813178,4.768257,4.5466223,4.6697426,0
fe6203f49141c48d619f4997,6.95929,9.749817,3.0136664,3.3771744,5.856748,8.15876,2.458645,6.0775146,5.27526,4.5246706,1
fe755852d1773a9f21da86dd,6.9707866,9.904161,3.1960254,3.5087874,6.02759,7.9654818,2.5689948,6.2781587,5.0372396,4.5328336,1
