doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,topic_cluster
044759339a4272bb2f6cd1c1,9.45837,2.9703786,3.9773245,7.2573895,2.4001987,2.9322608,3.1198616,4.0440564,3.9864967,6.207914,1
0676f180e7338c5235269761,10.651197,3.3066537,3.0890863,7.081711,2.978624,2.779485,3.1485987,3.4890976,4.337182,6.3724284,1
08444ac424c212bdb1d24a5e,10.787703,2.9615927,4.090166,6.873724,3.3396897,3.5719302,2.7365386,3.4278004,4.068195,5.450519,1
0cf7790401f14f71dbc7e492,10.528198,2.0872838,4.3281403,6.730839,4.1138706,2.2452984,3.1221929,2.7862403,3.9123757,6.7879477,-1
0d7e65f767b29ff3bb30da77,10.263664,2.4810863,4.3480473,6.735972,3.9671245,2.699349,3.1972206,3.1030068,4.2009845,6.596971,-1
162805d5304f7925ab45065b,9.569222,2.1926877,3.9226558,6.584828,1.9764626,2.3914294,2.4943128,4.189156,4.1760716,4.976506,0
17c335d4cff15ca96270f7c9,10.731794,3.6728048,3.836145,7.506062,3.376353,3.2131536,2.9562685,3.7823002,4.29201,6.1603174,1
1f34db77ac9affd8b128d0d2,9.612476,3.441443,3.6939313,6.4055223,2.761431,3.2128916,3.002704,4.0772552,4.338121,5.8311176,1
20513f5c69fa524af5eac092,10.269238,2.6601667,4.2350683,6.554878,3.3379083,3.622059,2.880621,3.5002182,4.212383,5.416894,1
234bed51e1de002c57e7065d,10.39082,3.3622978,3.6342666,7.0506444,3.3438473,3.5245168,3.2211962,4.287431,4.4700613,5.842929,1
2c6e4a46c87f975aa6e93388,9.96091,2.899314,3.740651,6.8663983,3.0151286,3.2374346,3.2042665,4.4938145,4.5753036,5.555739,1
2fb38af68e7beb76098ac0c7,10.199136,2.8256798,3.608238,6.388591,2.8100812,2.7998068,2.8997476,3.2362537,4.2566285,5.75596,1
307eaef078a89008ab9f175e,10.059674,2.950369,3.668737,6.310386,2.9632113,3.4920142,2.950748,4.2144814,4.429798,5.178291,1
